id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
74jNEuP0ggFzXp2AOJ71tC,I Go Crazy - B-Side,21,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,1,223666,0.262,0.956,9,-5.096,1,0.12,0.0685,1.7e-4,0.324,0.414,172.481,4
7h2yhVxcZOGyQdOwD4Hu8J,I Want To Break Free - Remastered 2011,63,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,2,258013,0.795,0.433,4,-8.927,1,0.0324,0.0853,2.84e-4,0.0762,0.6,108.947,4
1bKuA9l8aAll9015QyjL5o,Hammer To Fall - Headbanger's Mix,22,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,3,318080,0.406,0.862,9,-4.822,1,0.0976,0.289,0.00569,0.0973,0.468,128.508,4
6BBJm8D06QZZiSOBYmTgi1,Is This The World We Created...? - Live In Rio / January 1985,17,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,4,182546,0.224,0.296,1,-10.535,1,0.0414,0.822,0,0.18,0.0646,81.384,4
7IgyEqlh86uNJnAunqP5gf,It's A Hard Life - Live In Rio / January 1985,19,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,5,265813,0.357,0.761,3,-4.928,1,0.0318,0.0717,0,0.844,0.319,80.357,4
3AymrUApW5JKKaNrHQhcBG,Thank God It's Christmas - 2011 Remaster,39,7oHaj9jkWHByziQsqGAb8V,The Works (Deluxe Remastered Version),15,6,261626,0.304,0.42,7,-8.882,1,0.0281,0.215,0,0.232,0.328,86.269,5
7a3CORGB8AOQxzBcojmESJ,Staying Power,25,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,1,251533,0.819,0.683,2,-12.529,1,0.0811,0.0959,0,0.0855,0.439,115.318,4
2Y0HDXWfE6KifNzo3GEScQ,Dancer,25,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,2,229133,0.745,0.336,9,-11.97,1,0.0398,0.0435,8.95e-6,0.0766,0.625,100.093,4
4iSdJFwJRYQLA8IsIkF5Q0,Back Chat,27,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,3,274933,0.78,0.648,0,-12.753,1,0.0683,0.0892,2.56e-5,0.368,0.751,118.922,4
6V9qc0ImzKvmC0b9D7V7C0,Body Language,26,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,4,272533,0.818,0.354,1,-16.266,1,0.0834,0.0297,0.0053,0.0846,0.38,132.502,4
5vMtwsmk6dG5A4DwoAynXW,Action This Day,23,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,5,212666,0.721,0.32,7,-12.914,1,0.0414,0.0442,1.68e-4,0.0537,0.873,166.305,4
4VRPEbK8NAAPp61hqdqbhB,Put Out The Fire,22,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,6,198666,0.544,0.72,2,-11.206,1,0.053900000000000003,0.244,0,0.203,0.528,91.797,4
5MYauPDXLNSx5iY6VJhskR,Life Is Real (Song For Lennon),25,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,7,212760,0.569,0.325,7,-13.965,1,0.0268,0.605,0,0.0941,0.361,80.673,4
76G8WxrFqTz9xWzrim9qji,Calling All Girls,22,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,8,231560,0.605,0.558,2,-12.031,1,0.033,0.0683,1.41e-4,0.0389,0.632,138.411,4
4ySzMx9MJDmPQyjdXuNP3s,Las Palabras De Amor,25,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,9,271573,0.393,0.401,2,-13.498,1,0.0277,0.145,0,0.0705,0.128,81.19,4
1xD8LOLKZTBWp7SXQrUANX,Cool Cat,41,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,10,209026,0.822,0.335,1,-12.71,0,0.127,0.325,9.57e-4,0.201,0.9,73.77,4
1mSClObliRtgPVT399COQH,Under Pressure,58,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,11,245506,0.659,0.545,2,-12.768,1,0.0514,0.394,0,0.0859,0.406,113.458,4
43qaeyvJbh2V3B7CiOa50F,Body Language - 1991 Bonus Remix,20,0fZCqpTHYq2k89uG6pPTYE,Hot Space,12,12,284200,0.76,0.565,1,-12.958,1,0.0448,4.03e-4,0.166,0.12,0.6,133.664,4
5JD4eEJa0qtFa8Gw0DYvwi,Staying Power - Remastered 2011,26,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,1,252133,0.823,0.855,2,-6.104,1,0.109,0.133,0,0.0795,0.465,115.348,4
6tW8DZQfp2C6H3amOUlxFn,Dancer - Remastered 2011,25,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,2,230120,0.741,0.477,9,-6.111,1,0.0343,0.0436,1.28e-5,0.0483,0.51,100.107,4
5v1OOmbFkK06v7NeEb4JhS,Back Chat - Remastered 2011,26,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,3,275093,0.786,0.844,0,-6.422,1,0.0632,0.121,1.02e-4,0.372,0.709,118.964,4
2Mu43PmiJHMTNbtUjUWwOf,Body Language - Remastered 2011,29,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,4,271600,0.832,0.538,1,-9.667,1,0.0655,0.0387,0.00847,0.101,0.357,132.599,4
5VEetJi5AhJk8QrQW5VhXp,Action This Day - Remastered 2011,24,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,5,214813,0.727,0.477,2,-6.121,1,0.0399,0.0563,2.74e-4,0.0789,0.908,166.374,4
0tVssuWjZfosOroNiuXhZY,Put Out The Fire - Remastered 2011,23,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,6,198240,0.546,0.855,2,-5.869,1,0.0596,0.224,0,0.183,0.474,91.785,4
1uTbD7RT59Z4dohQfkFulZ,Life Is Real (Song For Lennon) - Remastered 2011,24,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,7,211360,0.57,0.447,7,-8.303,1,0.0246,0.609,0,0.0711,0.343,80.718,4
6YREj4suOUGfiKgx7aWph2,Calling All Girls - Remastered 2011,23,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,8,231853,0.612,0.721,2,-6.749,1,0.0346,0.0496,9.63e-5,0.0612,0.615,138.431,4
5hHpNI203ne4TmVP3c9LPq,Las Palabras De Amor (The Words Of Love) - Remastered 2011,28,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,9,271640,0.393,0.555,2,-7.662,1,0.0279,0.1,1.26e-6,0.0705,0.134,80.89,4
6Re2AwZUVlgBng04BZTauW,Cool Cat - Remastered 2011,52,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,10,209106,0.818,0.399,1,-9.927,0,0.111,0.308,0.00253,0.18,0.838,73.765,4
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered,72,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,11,248440,0.671,0.711,2,-7.813,1,0.0478,0.422,0,0.104,0.466,113.809,4
3OXYqQQZkIm5e6kvWQGHSD,Staying Power - Live At Milton Keynes Bowl / June 1982,19,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,1,237680,0.386,0.983,0,-5.613,1,0.189,0.00244,1.61e-5,0.966,0.122,132.754,4
0nWipGMzqZffahwSPe3uqg,Soul Brother - B-Side,21,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,2,216840,0.484,0.519,0,-7.006,1,0.0341,0.654,1.68e-5,0.0989,0.505,116.99,3
2SpNURX9E6zdkB8uGz9yZK,Back Chat - Single Remix,20,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,3,252293,0.803,0.799,0,-7.701,1,0.0486,0.0756,9.03e-5,0.0507,0.8,121.765,4
22hThxJe4DIRzBngPMiiun,Action This Day - Live In Tokyo / November 1982,16,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,4,385600,0.301,0.903,2,-6.241,1,0.137,0.0375,1.39e-5,0.981,0.251,176.409,4
3yC7lUM4RW4fuRiQ6HamO9,Calling All Girls - Live In Tokyo / November 1982,16,0xc5IpJM39eEEYSKDrm5kf,Hot Space (Deluxe Remastered Version),16,5,285120,0.425,0.906,2,-5.915,1,0.0643,5.74e-4,9.09e-4,0.906,0.283,147.171,4
0b2KLgMxU74pqrZcWqV7aK,Flash's Theme,30,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,1,210173,0.48,0.408,9,-16.668,0,0.114,0.437,0.00166,0.342,0.182,108.425,4
2m4w3hJct3pXKG1zjsVkf6,In The Space Capsule (The Love Theme),14,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,2,163266,0.381,0.307,2,-19.127,1,0.0464,0.0529,0.61,0.107,0.109,107.626,3
3Va510J2aSIndBLGNFsSxT,Ming's Theme (In The Court Of Ming The Merciless),12,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,3,161400,0.348,0.00922,1,-24.631,1,0.0499,0.365,0.0101,0.112,0.0294,113.259,4
6pbhLC5DotWBq8sQmgOkMq,The Ring (Hypnotic Seduction Of Dale),10,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,4,57560,0.331,0.0227,5,-28.649,0,0.0603,0.951,0.963,0.274,0.0371,66.632,4
4D9Q9VfBGP9XRb42hBaWP8,Football Fight,13,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,5,88973,0.498,0.726,9,-13.483,0,0.0465,9.15e-5,0.318,0.478,0.423,91.714,4
0j0J7B2DaqV3LRINjQfKw4,In The Death Cell (Love Theme Reprise),10,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,6,145533,0.241,0.18,7,-20.563,1,0.0362,0.553,0.81,0.443,0.0478,71.093,4
4CpddhyL1rtU4zpy0SLqhn,Execution Of Flash,11,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,7,65960,0.225,0.0456,2,-23.381,1,0.0464,0.452,0.641,0.131,0.135,78.911,5
3etJrP6gAzcVjfGzdOf2PH,The Kiss (Aura Resurrects Flash),11,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,8,105373,0,0.148,10,-17.19,1,0,0.674,0.729,0.103,0,0,0
6BScXdZyxJqCjyicISG2Ce,Arboria (Planet Of The Tree Men),10,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,9,101973,0.297,0.0415,7,-30.628,0,0.0474,0.976,3.87e-4,0.168,0.064,64.062,3
7Gh6ilh7IAhCNZ6NLJ2Zdl,Escape From The Swamp,10,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,10,103533,0.357,0.176,11,-22.787,1,0.0372,0.678,0.81,0.104,0.109,90.942,3
0HUln55SpOIUjSXYmjOWkG,Flash To The Rescue,13,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,11,165000,0.591,0.356,9,-20.783,1,0.0823,0.129,0.754,0.307,0.112,113.005,4
5mDxqhLH3YWkUnzhmJcWy8,Vultan's Theme (Attack Of The Hawk Men),11,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,12,72360,0.306,0.706,0,-13.444,1,0.0716,8.29e-6,0.916,0.266,0.475,114.865,4
1CCJqIrTkyp6G9f0pqUIne,Battle Theme,13,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,13,138906,0.199,0.795,2,-12.504,1,0.0621,5.14e-5,0.381,0.179,0.463,114.343,4
7JnU3qmKzumF9k08DfuNrx,The Wedding March,11,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,14,56200,0.149,0.312,7,-12.267,1,0.0322,0.0232,0.513,0.472,0.673,70.78,4
2YposdayZ2VqjhCtydVMtW,Marriage Of Dale And Ming (And Flash Approaching),9,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,15,124866,0.401,0.345,9,-12.958,1,0.0785,0.142,0.00175,0.645,0.365,115.325,4
08TEZ90O4HrLnZ97jRufLf,Crash Dive On Mingo City,10,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,16,60800,0.514,0.763,9,-14.529,1,0.219,0.435,0.0355,0.654,0.12,115.592,4
44NG21QJHBeqlJyfGnLm2l,Flash's Theme Reprise (Victory Celebrations),11,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,17,84026,0.372,0.582,9,-10.838,0,0.065,0.00938,0.0644,0.872,0.466,108.952,4
1KUBC2Wy6DGtID7EZnO5TU,The Hero,14,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,18,210800,0.293,0.701,2,-10.444,1,0.0673,0.00601,2.84e-4,0.364,0.369,121.949,4
54WY0vHX1VqAjLGYBTtsxU,Flash's Theme - 1991 Bonus Remix,12,2SS9qutxzz0XZf4zmoQVdx,Flash Gordon,19,19,402533,0.74,0.868,9,-11.319,0,0.0473,0.0193,0.04,0.0706,0.399,108.982,4
5JEOUFbvcqe06BOo229jgF,Flash's Theme - Remastered 2011,37,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,1,209986,0.504,0.522,9,-12.169,0,0.125,0.49,0.0262,0.47,0.175,109.966,4
0uHdU5OTm5BQVGiwLkvGyi,In The Space Capsule (The Love Theme) - Remastered 2011,23,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,2,162586,0.243,0.423,2,-14.225,1,0.051,0.0447,0.76,0.105,0.151,107.015,3
3wCefBGWumREp7gZE6ygZH,Ming's Theme (In The Court Of Ming The Merciless) - Remastered 2011,19,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,3,160680,0.309,0.0157,1,-18.453,1,0.0436,0.438,0.017,0.132,0.0293,152.051,3
4dloJedw55q1YWmhvAPxcp,The Ring (Hypnotic Seduction Of Dale) - Remastered 2011,17,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,4,57306,0.343,0.0607,5,-21.061,0,0.0651,0.951,0.944,0.231,0.0369,73.744,4
3divGbEL7kQraTD16YhiKa,Football Fight - Remastered 2011,21,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,5,88586,0.513,0.881,9,-6.808,0,0.076,2.06e-4,0.672,0.362,0.324,92.125,4
63k5ToPW5JLZ8dldcVsbtg,In The Death Cell (Love Theme Reprise) - Remastered 2011,18,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,6,144880,0.139,0.302,7,-14.468,1,0.0366,0.567,0.808,0.413,0.04,78.626,4
40A4s10fYSGs5mWXl1r3OD,Execution Of Flash - Remastered 2011,23,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,7,65653,0.304,0.118,2,-18.319,1,0.0489,0.425,0.383,0.151,0.195,124.592,4
4wMxFZQQNRnW2CSxqVYRkU,The Kiss (Aura Resurrects Flash) - Remastered 2011,18,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,8,104866,0.219,0.262,10,-12.817,1,0.0404,0.785,0.621,0.092,0.0391,91.267,3
51EggmfFLytHscT4e8zpla,Arboria (Planet Of The Tree Men) - Remastered 2011,17,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,9,101346,0.337,0.0639,7,-25.645,0,0.0415,0.984,3.36e-4,0.236,0.107,66.089,3
3fJ5Fqam12KTXOKaOYli2v,Escape From The Swamp - Remastered 2011,17,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,10,103053,0.369,0.227,11,-19.791,1,0.0347,0.755,0.819,0.104,0.156,91.542,3
5765ZVfLL96bvWlS1ge9iX,Flash To The Rescue - Remastered 2011,20,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,11,163453,0.617,0.556,9,-15.313,1,0.137,0.185,0.625,0.288,0.0759,113.361,4
6GybOkzagU6d1ggakXe0DM,Vultan's Theme (Attack Of The Hawk Men) - Remastered 2011,20,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,12,72906,0.272,0.869,0,-7.894,1,0.0753,2.71e-5,0.927,0.111,0.533,76.87,4
0ELYJBuqlapOVRUG5SOlwQ,Battle Theme - Remastered 2011,22,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,13,138306,0.219,0.906,2,-6.639,1,0.0782,5.46e-4,0.397,0.107,0.396,116.358,4
0fspW1BnTcL1Vac1Wr3Gpi,The Wedding March - Remastered 2011,19,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,14,56000,0.165,0.431,7,-8.203,1,0.0317,0.247,0.772,0.445,0.499,72.549,4
6snmvt0Od2exY2APrKXhy4,Marriage Of Dale And Ming (And Flash Approaching) - Remastered 2011,17,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,15,124280,0.395,0.462,9,-8.868,1,0.083,0.208,0.0187,0.815,0.361,116.155,4
3ORQlboDLaNRH9ge8OLXgn,Crash Dive On Mingo City - Remastered 2011,17,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,16,60653,0.505,0.856,9,-11.118,1,0.216,0.391,0.0709,0.64,0.112,116.105,4
0heQTfM28Qtb4Ij9RBQxDI,Flash's Theme Reprise - Remastered 2011,19,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,17,83573,0.36,0.627,9,-7.664,0,0.0661,0.0302,0.154,0.917,0.435,105.189,4
1Ncolo6V2xDzuW1Id4oICm,The Hero - Remastered 2011,25,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,18,213413,0.312,0.796,2,-7.173,1,0.0756,0.0394,0.017,0.376,0.354,123.269,4
6tYYT8zNxkadSCujCdR6Ur,Flash - Single Version,50,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,1,168213,0.48,0.656,4,-11.352,0,0.118,0.188,0.0177,0.11,0.209,108.461,4
71ILTjvSFIgNppZIvq9n9J,The Hero - October 1980... Revisited,19,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,2,175720,0.33,0.783,9,-7.322,1,0.0695,3.07e-4,0.0012,0.319,0.313,119.639,4
2kPo39axE73MZqH6bF7ZA1,The Kiss - Early Version / March 1980,15,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,3,71360,0.337,0.271,9,-12.31,0,0.0473,0.938,0.686,0.0952,0.147,102.081,3
2JXdCweLW7rjPWpYwdQYFV,Football Fight - Early Version / No Synths! / February 1980,15,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,4,115426,0.292,0.949,9,-9.187,0,0.072,2.74e-4,0.932,0.18,0.411,183.492,4
0bBnkuhTygnhlSW0iaR66i,Flash - Live In Montreal / November 1981,17,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,5,132053,0.562,0.809,2,-8.387,1,0.0388,0.00395,0.00469,0.743,0.382,113.864,4
1ndvZsoklStd6tIi6GVrkG,The Hero - Live In Montreal / November 1981,16,0JCLXuGXJ7lKKOD5mc1Ela,Flash Gordon (Deluxe Remastered Version),24,6,108453,0.285,0.88,9,-7.104,1,0.0856,3.53e-5,0.106,0.699,0.417,114.682,4
6hyjl7z58fwPpx8273ilOC,Play The Game,32,1h0j80HhdzIMsUGUFiVkqa,The Game,11,1,210933,0.391,0.493,5,-11.945,1,0.0306,0.244,6.03e-6,0.452,0.334,78.486,4
6GT9NVRrfjQFJvanUnBP5W,Dragon Attack,34,1h0j80HhdzIMsUGUFiVkqa,The Game,11,2,258893,0.693,0.701,0,-11.232,1,0.101,0.128,8.03e-4,0.289,0.629,88.152,4
291RmMazWAmDitFuD6NJCv,Another One Bites The Dust,40,1h0j80HhdzIMsUGUFiVkqa,The Game,11,3,215866,0.926,0.366,5,-13.159,0,0.122,0.0483,0.136,0.119,0.784,109.884,4
2EbGKnLDMhVuPzJA3TNnse,Need Your Loving Tonight,28,1h0j80HhdzIMsUGUFiVkqa,The Game,11,4,169173,0.628,0.714,9,-10.107,1,0.0384,0.183,0,0.161,0.802,137.73,4
2NpKgRCZfFb8fVmvk16iMx,Crazy Little Thing Called Love,39,1h0j80HhdzIMsUGUFiVkqa,The Game,11,5,163426,0.627,0.569,0,-13.453,1,0.0421,0.499,0,0.147,0.743,76.826,4
7MN5Bk68lTYQJF7H91PoYo,Rock It (Prime Jive),25,1h0j80HhdzIMsUGUFiVkqa,The Game,11,6,273133,0.475,0.804,11,-11.274,1,0.057,0.174,3.42e-6,0.0488,0.62,160.185,4
1IPMLLv2ApSZFDLwvgt5yN,Don't Try Suicide,29,1h0j80HhdzIMsUGUFiVkqa,The Game,11,7,232773,0.775,0.356,2,-13.842,1,0.238,0.263,0,0.0367,0.659,135.271,4
07TPg2pDXZmlVLWVRy0DSu,Sail Away Sweet Sister,28,1h0j80HhdzIMsUGUFiVkqa,The Game,11,8,213200,0.528,0.377,9,-12.761,1,0.0272,0.596,0,0.0671,0.245,80.333,4
4Hz6cQXP7vQGfrLALEWSN5,Coming Soon,23,1h0j80HhdzIMsUGUFiVkqa,The Game,11,9,170893,0.681,0.78,9,-11.03,0,0.0395,0.00716,0.00331,0.0862,0.893,136.757,4
5xDFYRukUOamdjnFoM3RoW,Save Me,29,1h0j80HhdzIMsUGUFiVkqa,The Game,11,10,227933,0.498,0.348,7,-12.118,1,0.0276,0.198,0,0.114,0.429,81.572,3
1uqq1rXVMWJbPPASbsdlLZ,Dragon Attack - 1991 Bonus Remix,18,1h0j80HhdzIMsUGUFiVkqa,The Game,11,11,262373,0.773,0.846,1,-12.04,1,0.142,0.00917,0.00204,0.116,0.768,180.212,4
4b0mX1GtrQLiUW9jpb6Xcx,Play The Game - Remastered 2011,49,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,1,212533,0.382,0.698,5,-5.772,1,0.0321,0.337,0,0.126,0.277,78.5,4
75pjAkMaZbAiDOaLCJJmW6,Dragon Attack - Remastered 2011,37,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,2,258773,0.7,0.864,0,-5.481,1,0.148,0.138,0.00281,0.259,0.588,88.192,4
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,73,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,3,214653,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,4
4PzUPLnioZI9MSM37vUwnW,Need Your Loving Tonight - Remastered 2011,34,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,4,169200,0.604,0.876,9,-3.881,1,0.0393,0.329,0,0.241,0.801,137.812,4
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,66,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,5,163373,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-6,0.35,0.715,76.961,4
2pG9gDOxA2sBR0CZsvVutJ,Rock It (Prime Jive) - Remastered 2011,31,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,6,273013,0.476,0.916,11,-5.698,1,0.0619,0.321,0,0.0638,0.632,160.28,4
5BsfxG08SKbFzEhv2UXuiW,Don't Try Suicide - Remastered 2011,32,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,7,232120,0.795,0.485,7,-7.529,1,0.201,0.338,0,0.0307,0.645,135.25,4
1OnaB4QOjUqfpMY5iEa2Pd,Sail Away Sweet Sister - Remastered 2011,32,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,8,213426,0.484,0.5,11,-6.937,0,0.0289,0.828,0,0.0907,0.195,79.817,4
7FXE12wdShUBmxiCUngATk,Coming Soon - Remastered 2011,27,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,9,170040,0.685,0.913,9,-5.785,0,0.0453,0.00824,0.0621,0.123,0.873,136.819,4
2mGEqJahn3CSyCG1BTEqMs,Save Me - Remastered 2011,51,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,10,229920,0.507,0.45,7,-6.796,1,0.0268,0.359,0,0.127,0.327,81.633,3
5DCjoOdmN3qvixCIwFU1yP,Save Me - Live In Montreal / November 1981,25,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,1,256693,0.249,0.644,7,-6.236,1,0.0391,0.0236,4.39e-5,0.887,0.265,162.417,4
1uTdCHMoJcePqB0qt2pdje,A Human Body - B-Side,24,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,2,222693,0.5,0.567,7,-8.403,1,0.0332,0.376,2.43e-4,0.306,0.622,151.403,3
7ulvU7vq6re7iwcZLrB22L,Sail Away Sweet Sister - Take 1 With Guide Vocal,23,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,3,152120,0.474,0.605,11,-7.676,0,0.0258,0.609,0.00288,0.374,0.54,78.113,4
56LNeFlHjKn6knCzyV03O0,It's A Beautiful Day - Original Spontaneous Idea / April 1980,25,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,4,89266,0.419,0.234,7,-10.807,1,0.0378,0.632,0,0.132,0.34,67.867,3
105EnjnlL9YCEiqdWsFr1d,Dragon Attack - Live At Milton Keynes Bowl / June 1982,22,6wPXUmYJ9mOWrKlLzZ5cCa,The Game (Deluxe Remastered Version),15,5,314786,0.328,0.968,2,-5.756,0,0.112,0.00144,0.072,0.825,0.291,91.742,4
0V7GRcJWBk1Nzx5HCP1rbn,We Will Rock You - Live,21,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,1,196840,0.308,0.914,9,-11.207,1,0.0732,1.18e-4,2.06e-4,0.985,0.318,84.172,4
2WlI7PqVKmcdKqDTmCBg3Y,Let Me Entertain You - Live,18,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,2,196826,0.181,0.919,7,-11.151,1,0.0967,0.0052,0,0.987,0.297,144.17,4
3goduURDLxG5xVKC1geLtB,Death On Two Legs,20,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,3,213240,0.331,0.642,7,-11.849,1,0.0747,0.238,6.12e-4,0.449,0.355,136.797,4
5Uzza3TbcWm33aeDSSNRzz,Killer Queen - Live,21,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,4,118373,0.531,0.405,10,-16.441,1,0.0452,0.551,3e-6,0.241,0.748,125.049,4
1V4jpYx1jDCsleJUIJTdi7,Bicycle Race - Live,20,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,5,89386,0.387,0.5,8,-14.098,1,0.0406,0.709,4.4e-6,0.569,0.616,88.82,4
1o7vLAkeCxzyn35fSFigx7,I'm In Love With My Car - Live,18,4c5Olye77P5ii9DEG7UlZX,Live Killers,22,6,121493,0.244,0.831,7,-11.544,1,0.0899,0.0513,4.62e-6,0.817,0.43,156.379,3
